"internal_id","text","verse_short_title","probability","V1","date","book_title","scripture_text"
12173,"and there is where the devils do not dwell and therefore when you get there there","2 Ne. 9:25",0.388230364,23,1895-01-01,"2 Nephi","Wherefore, he has given a law; and where there is no law given there is no punishment; and where there is no punishment there is no condemnation; and where there is no condemnation the mercies of the Holy One of Israel have claim upon them, because of the atonement; for they are delivered by the power of him."
12153,"brother thatcher had made a statement about brother merrill which was false amp brother thatcher now","Ether 9:8",0.387235186,28,1895-01-01,"Ether","And now the brother of him that suffered death, (and his name was Nimrah) was angry with his father because of that which his father had done unto his brother."
12148,"sea through the park i received letters from and tues to day i wrote letters to","Alma 54:15",0.385962336,29,1898-08-01,"Alma","Now it came to pass that Ammoron, when he had received this epistle, was angry; and he wrote another epistle unto Moroni, and these are the words which he wrote, saying:"
12255,"i met wi quite a number of men i met wi amp and quite a number","Alma 44:21",0.384722752,5,1895-03-01,"Alma","Now the number of their dead was not numbered because of the greatness of the number; yea, the number of their dead was exceedingly great, both on the Nephites and on the Lamanites."
12208,"gentlemen called on us today they are a delegation of the hawaian people on their way","Hel. 1:31",0.381561616,14,1897-11-01,"Helaman","And now, behold, the Lamanites could not retreat either way, neither on the north, nor on the south, nor on the east, nor on the west, for they were surrounded on every hand by the Nephites."
12203,"in bo herald amp tribune i met wi the twelve in the the drins of was","1 Ne. 12:9",0.378386092,16,1895-02-01,"1 Nephi","And he said unto me: Thou rememberest the twelve apostles of the Lamb? Behold they are they who shall judge the twelve tribes of Israel; wherefore, the twelve ministers of thy seed shall be judged of them; for ye are of the house of Israel."
12173,"and there are plenty of them in the midst of the latter day saints as to","D&C 115:4",0.375985292,23,1895-01-01,"Doctrine and Covenants","For thus shall my church be called in the last days, even The Church of Jesus Christ of Latter-day Saints."
12146,"my desk tues nd this is the election day tickets in the field i went to","D&C 88:51",0.375864363,30,1897-11-01,"Doctrine and Covenants","Behold, I will liken these kingdoms unto a man having a field, and he sent forth his servants into the field to dig in the field."
12236,"president died this afternoon at oclok at figure born died at oclock aged years one mon","Jacob 1:12",0.374758505,9,1895-03-01,"Jacob","And it came to pass that Nephi died."
12160,"have a very good night last night at oclock pres amp elder amp others accompanied me","Hel. 14:4",0.37317163,27,1897-11-01,"Helaman","Therefore, there shall be one day and a night and a day, as if it were one day and there were no night; and this shall be unto you for a sign; for ye shall know of the rising of the sun and also of its setting; therefore they shall know of a surety that there shall be two days and a night; nevertheless the night shall not be darkened; and it shall be the night before he is born."
12226,"workers in the temple amp others it included the presidency of the church the twelve apostles","1 Ne. 14:20",0.373004904,11,1895-03-01,"1 Nephi","And the angel said unto me: Behold one of the twelve apostles of the Lamb."
12236,"i was quite sick last night amp sick to day i took cold which settled all","D&C 84:68",0.3721315,9,1895-03-01,"Doctrine and Covenants","In my name they shall heal the sick;"
12226,"seventies and the leading men of the blank wi many of the aged men amp women","Alma 30:18",0.371570402,11,1895-03-01,"Alma","And thus he did preach unto them, leading away the hearts of many, causing them to lift up their heads in their wickedness, yea, leading away many women, and also men, to commit whoredoms--telling them that when a man was dead, that was the end thereof."
12203,"the office answered the libelious document in the n y times against him amp the presidency","D&C 94:3",0.369133719,16,1895-02-01,"Doctrine and Covenants","And let the first lot on the south be consecrated unto me for the building of a house for the presidency, for the work of the presidency, in obtaining revelations; and for the work of the ministry of the presidency, in all things pertaining to the church and kingdom."
12208,"at home to day i spent the day at home wi the family mon drove to","D&C 19:36",0.369052007,14,1897-11-01,"Doctrine and Covenants","Leave thy house and home, except when thou shalt desire to see thy family;"
12173,"covenant and promises have been made to you for time and eternity now if you honor","D&C 3:5",0.368628278,23,1895-01-01,"Doctrine and Covenants","Behold, you have been entrusted with these things, but how strict were your commandments; and remember also the promises which were made to you, if you did not transgress them."
12163,"last for publication i received a card from from m mountford went home at pm thur","D&C 88:59",0.368115074,26,1898-04-01,"Doctrine and Covenants","Beginning at the first, and so on unto the last, and from the last unto the first, and from the first unto the last;"
12184,"wed i was at the office this morning did not sleep well after i got to","Mosiah 24:19",0.367331815,20,1897-11-01,"Mosiah","And in the morning the Lord caused a deep sleep to come upon the Lamanites, yea, and all their task-masters were in a profound sleep."
12173,"true and faithful here you will be true and faithful there throughout all eternity here is","D&C 71:11",0.364940851,23,1895-01-01,"Doctrine and Covenants","Wherefore, keep my commandments; they are true and faithful. Even so. Amen."
12153,"slept but little during the night i have not slept well of late nights i was","Ether 15:20",0.364359586,28,1895-01-01,"Ether","And it came to pass that they fought all that day, and when the night came they slept upon their swords."
12145,"monument purchase of land in amp c prest jos f smi spoke on the brigham young","D&C 124:127",0.364226641,31,1898-04-01,"Doctrine and Covenants","I give unto you my servant Brigham Young to be a president over the Twelve traveling council;"
12163,"the residence of bro this evening until pmoclock tues ap i went to the office had","D&C 58:24",0.362222129,26,1898-04-01,"Doctrine and Covenants","And now, as I spake concerning my servant Edward Partridge, this land is the land of his residence, and those whom he has appointed for his counselors; and also the land of the residence of him whom I have appointed to keep my storehouse;"
12173,"us and have the power to tempt us and here is the place where they work","D&C 101:28",0.361986496,23,1895-01-01,"Doctrine and Covenants","And in that day Satan shall not have power to tempt any man."
12160,"forward knocking her head against the wall and cut her forehead i amp bro administered to","D&C 84:101",0.361507955,27,1897-11-01,"Doctrine and Covenants","The earth hath travailed and brought forth her strength;And truth is established in her bowels;And the heavens have smiled upon her;And she is clothed with the glory of her God;For he stands in the midst of his people."
12167,"the asylum i setled tithing to day for the family for as follows wilford woodruff total","D&C 136:13",0.357483795,24,1895-01-01,"Doctrine and Covenants","And let my servants Orson Pratt and Wilford Woodruff organize a company."
12184,"had bro cash the check which i received from bro last we received a telegram from","D&C 76:74",0.35432663,20,1897-11-01,"Doctrine and Covenants","Who received not the testimony of Jesus in the flesh, but afterwards received it."
12226,"i thank god my heavenly father figure wilford woodruff born aged years this day figure b","D&C 136:13",0.349330914,11,1895-03-01,"Doctrine and Covenants","And let my servants Orson Pratt and Wilford Woodruff organize a company."
12160,"and went home at pm fri i had a good night went to the office my","Alma 51:33",0.348508466,27,1897-11-01,"Alma","And it came to pass that when the night had come, Teancum and his servant stole forth and went out by night, and went into the camp of Amalickiah; and behold, sleep had overpowered them because of their much fatigue, which was caused by the labors and heat of the day."
12160,"the brethren accompanied the waterhouse bros to this afternoon i went to the office did not","D&C 107:68",0.34835365,27,1897-11-01,"Doctrine and Covenants","Wherefore, the office of a bishop is not equal unto it; for the office of a bishop is in administering all temporal things;"
12203,"a great relief to us the brigham young board met in the morning and done a","D&C 124:127",0.341947848,16,1895-02-01,"Doctrine and Covenants","I give unto you my servant Brigham Young to be a president over the Twelve traveling council;"
12167,"i had a visit from many brethren the first presidency of the stake called upon me","D&C 94:3",0.340163663,24,1895-01-01,"Doctrine and Covenants","And let the first lot on the south be consecrated unto me for the building of a house for the presidency, for the work of the presidency, in obtaining revelations; and for the work of the ministry of the presidency, in all things pertaining to the church and kingdom."
12160,"william mcewan wm mcewan shall be ried on the inst the wedding reception notes were sent","D&C 55:1",0.339633733,27,1897-11-01,"Doctrine and Covenants","Behold, thus saith the Lord unto you, my servant William, yea, even the Lord of the whole earth, thou art called and chosen; and after thou hast been baptized by water, which if you do with an eye single to my glory, you shall have a remission of your sins and a reception of the Holy Spirit by the laying on of hands;"
12197,"quayle cannon geo q cannon for mnts sang the spirit of god benediction by pres geo","D&C 138:24",0.338327771,17,1897-11-01,"Doctrine and Covenants","Their countenances shone, and the radiance from the presence of the Lord rested upon them, and they sang praises unto his holy name."
12173,"will still have power over them while they will have no power over faithful saints who","D&C 70:17",0.33687916,23,1895-01-01,"Doctrine and Covenants","For they have been faithful over many things, and have done well inasmuch as they have not sinned."
12167,"ided that was wrong no man had a right to officiate in any office of the","D&C 107:9",0.336240546,24,1895-01-01,"Doctrine and Covenants","The Presidency of the High Priesthood, after the order of Melchizedek, have a right to officiate in all the offices in the church."
12189,"judge m amp as a parting hour they enquired if the trustees in trust controlls the","Alma 7:6",0.334756727,18,1895-02-01,"Alma","But behold, I trust that ye are not in a state of so much unbelief as were your brethren; I trust that ye are not lifted up in the pride of your hearts; yea, I trust that ye have not set your hearts upon riches and the vain things of the world; yea, I trust that you do not worship idols, but that ye do worship the true and the living God, and that ye look forward for the remission of your sins, with an everlasting faith, which is to come."
12146,"rest mon at the office today rec eived a letter from madam from tues california mr","D&C 44:1",0.334039421,30,1897-11-01,"Doctrine and Covenants","Behold, thus saith the Lord unto you my servants, it is expedient in me that the elders of my church should be called together, from the east and from the west, and from the north and from the south, by letter or some other way."
12160,"in meetings went home at pm wed i had a better night last night slept well","Ether 15:20",0.333037853,27,1897-11-01,"Ether","And it came to pass that they fought all that day, and when the night came they slept upon their swords."
12255,"see if we could do any thing to save the selling at auction the at provo","3 Ne. 15:14",0.332141559,5,1895-03-01,"3 Nephi","And not at any time hath the Father given me commandment that I should tell it unto your brethren at Jerusalem."
12167,"discussed several subjects among other things it had been the custom in by moses thatcher m","Alma 47:23",0.331125613,24,1895-01-01,"Alma","And it came to pass that the king put forth his hand to raise them, as was the custom with the Lamanites, as a token of peace, which custom they had taken from the Nephites."
12146,"z s b amp t co at p m amp afterwards attended the funeral service of","Mosiah 2:16",0.33107092,30,1897-11-01,"Mosiah","Behold, I say unto you that because I said unto you that I had spent my days in your service, I do not desire to boast, for I have only been in the service of God."
12163,"ap at the office i receivd a card from for mrs busy at my desk attended","D&C 123:14",0.33042718,26,1898-04-01,"Doctrine and Covenants","These should then be attended to with great earnestness."
12236,"some enemies from have published in new times that the mormon church is bankrupt this is","Mosiah 15:14",0.329865578,9,1895-03-01,"Mosiah","And these are they who have published peace, who have brought good tidings of good, who have published salvation; and said unto Zion: Thy God reigneth!"
12197,"by bro black sang we thank thee o god for a prophet the general amp stake","Alma 31:18",0.329145457,17,1897-11-01,"Alma","And again we thank thee, O God, that we are a chosen and a holy people. Amen."
12173,"of us are surrounded by temptations because we are where devils dwell they are all around","D&C 76:68",0.327175285,23,1895-01-01,"Doctrine and Covenants","These are they whose names are written in heaven, where God and Christ are the judge of all."
12255,"i also met at oclock at my office amp dusenbury from amp amp others from to","D&C 124:73",0.325900173,5,1895-03-01,"Doctrine and Covenants","And there are others also who wish to know my will concerning them, for they have asked it at my hands."
12173,"but there is no man or woman who has been true and faithful here until dea","D&C 124:85",0.325709525,23,1895-01-01,"Doctrine and Covenants","Let no man go from this place who has come here essaying to keep my commandments."
12244,"smoot had raised himself had it sawed out amp seasoned and it made one of the","3 Ne. 26:15",0.32414175,7,1895-03-01,"3 Nephi","And it came to pass that after he had ascended into heaven--the second time that he showed himself unto them, and had gone unto the Father, after having healed all their sick, and their lame, and opened the eyes of their blind and unstopped the ears of the deaf, and even had done all manner of cures among them, and raised a man from the dead, and had shown forth his power unto them, and had ascended unto the Father--"
12208,"gentlemen went home at pm and went to the tonight fri i drove to the office","Alma 3:23",0.322611792,14,1897-11-01,"Alma","But he sent up a numerous army against them; and they went up and slew many of the Lamanites, and drove the remainder of them out of the borders of their land."
12244,"finest caskets i ever saw in my life all the family took leave of the body","D&C 101:37",0.322325326,7,1895-03-01,"Doctrine and Covenants","Therefore, care not for the body, neither the life of the body; but care for the soul, and for the life of the soul."
12165,"he slept peacefully all night and passed away without movement to prest fri rd prest directed","Ether 15:20",0.322015687,25,1898-09-01,"Ether","And it came to pass that they fought all that day, and when the night came they slept upon their swords."
12165,"some twenty five members of pres woodruff s family and several other prominent members of the","D&C 42:70",0.321506734,25,1898-09-01,"Doctrine and Covenants","The priests and teachers shall have their stewardships, even as the members."
12255,"young womons journal illustrated american years amp rout from to illustrated the higher officials vol vol","Mosiah 29:29",0.321264081,5,1895-03-01,"Mosiah","If your higher judges do not judge righteous judgments, ye shall cause that a small number of your lower judges should be gathered together, and they shall judge your higher judges, according to the voice of the people."
12236,"busy day amp called upon me also col amp also figure i wrote a letter to","Omni 1:9",0.320288771,9,1895-03-01,"Omni","Now I, Chemish, write what few things I write, in the same book with my brother; for behold, I saw the last which he wrote, that he wrote it with his own hand; and he wrote it in the day that he delivered them unto me. And after this manner we keep the records, for it is according to the commandments of our fathers. And I make an end."
12177,"wilford woodruff died aged years the funeral ceremonies commenced at a m for full statement see","D&C 136:13",0.320212003,22,1898-09-01,"Doctrine and Covenants","And let my servants Orson Pratt and Wilford Woodruff organize a company."
12173,"continually working for our distruction and they do all they can against us when those who","Alma 61:7",0.318076925,23,1895-01-01,"Alma","And they have come unto us, insomuch that those who have risen up in rebellion against us are set at defiance, yea, insomuch that they do fear us and durst not come out against us to battle."
12236,"amp days i met wi the twelve in the and had prayer we also met wi","Alma 51:29",0.317661306,9,1895-03-01,"Alma","But it came to pass that they were met by Teancum, who had slain Morianton and had headed his people in his flight."
12189,"rd i met in the office wi my councillors brothers amp on some of our affairs","D&C 76:100",0.317624766,18,1895-02-01,"Doctrine and Covenants","These are they who say they are some of one and some of another--some of Christ and some of John, and some of Moses, and some of Elias, and some of Esaias, and some of Isaiah, and some of Enoch;"
12184,"where we were made quite comfortable in the afternoon we all drove to the farm known","2 Ne. 30:16",0.317230487,20,1897-11-01,"2 Nephi","Wherefore, the things of all nations shall be made known; yea, all things shall be made known unto the children of men."
12173,"the number of them i do not know but there are plenty of them they are","Mosiah 2:2",0.317220583,23,1895-01-01,"Mosiah","And there were a great number, even so many that they did not number them; for they had multiplied exceedingly and waxed great in the land."
12173,"throughout all eternity and i will tell you the reason why while here you and all","D&C 39:1",0.315568668,23,1895-01-01,"Doctrine and Covenants","Hearken and listen to the voice of him who is from all eternity to all eternity, the Great I Am, even Jesus Christ--"
12208,"to pm i wrote to amp the letter was mailed col dickinson amp three other hawaian","Alma 54:15",0.315474317,14,1897-11-01,"Alma","Now it came to pass that Ammoron, when he had received this epistle, was angry; and he wrote another epistle unto Moroni, and these are the words which he wrote, saying:"
12177,"were viewed by a great many of the family and friends and the authorities of the","3 Ne. 7:4",0.314899521,22,1898-09-01,"3 Nephi","Now behold, there was no man among them save he had much family and many kindreds and friends; therefore their tribes became exceedingly great."
12177,"james woodruff jr amp the family followed and immediately after them the general authorities of the","D&C 102:32",0.311024619,22,1898-09-01,"Doctrine and Covenants","The latter can only be called in question by the general authorities of the church in case of transgression."
12177,"clipping herewi ked the accompanying clippings are placed in this record to make the same as","1 Ne. 1:3",0.310978671,22,1898-09-01,"1 Nephi","And I know that the record which I make is true; and I make it with mine own hand; and I make it according to my knowledge."
12153,"we granted the use of the for lecture of the charitable institution for the benefit of","D&C 59:18",0.310152117,28,1895-01-01,"Doctrine and Covenants","Yea, all things which come of the earth, in the season thereof, are made for the benefit and the use of man, both to please the eye and to gladden the heart;"
12255,"forenoon i learned that the committee could not borrow any money for the things looked dark","2 Ne. 27:19",0.31012619,5,1895-03-01,"2 Nephi","Wherefore it shall come to pass, that the Lord God will deliver again the book and the words thereof to him that is not learned; and the man that is not learned shall say: I am not learned."
12197,"the car tues we left at am i did not sleep very well i had some","D&C 76:100",0.309996621,17,1897-11-01,"Doctrine and Covenants","These are they who say they are some of one and some of another--some of Christ and some of John, and some of Moses, and some of Elias, and some of Esaias, and some of Isaiah, and some of Enoch;"
12173,"altar i addressed them as follows you are now husband and wife having entered into this","D&C 74:1",0.307512596,23,1895-01-01,"Doctrine and Covenants","For the unbelieving husband is sanctified by the wife, and the unbelieving wife is sanctified by the husband; else were your children unclean, but now are they holy."
12216,"testimony i followed them amp spoke minutes followed by president i spent the day in the","Mosiah 23:30",0.307326328,13,1895-02-01,"Mosiah","Now the armies of the Lamanites, which had followed after the people of king Limhi, had been lost in the wilderness for many days."
12173,"where your trouble lies we have them to contend wi in this city and this territory","Alma 42:29",0.306595829,23,1895-01-01,"Alma","And now, my son, I desire that ye should let these things trouble you no more, and only let your sins trouble you, with that trouble which shall bring you down unto repentance."
12146,"a few reks amp elder angus munn cannon angus m cannon offered the benediction i did","D&C 59:11",0.306321775,30,1897-11-01,"Doctrine and Covenants","Nevertheless thy vows shall be offered up in righteousness on all days and at all times;"
12184,"this morning bro waited on me after breakfast we all went to the meeting house the","1 Ne. 3:23",0.304780626,20,1897-11-01,"1 Nephi","And after we had gathered these things together, we went up again unto the house of Laban."
12216,"two hours in the wi the presidency amp twelve prayed mou prest was quite poorly to","D&C 94:3",0.303856065,13,1895-02-01,"Doctrine and Covenants","And let the first lot on the south be consecrated unto me for the building of a house for the presidency, for the work of the presidency, in obtaining revelations; and for the work of the ministry of the presidency, in all things pertaining to the church and kingdom."
12177,"of his sickness amp elders bateman amp wilcken as occasion required arranged to take charge of","D&C 124:87",0.302998416,22,1898-09-01,"Doctrine and Covenants","Therefore, let my servant William put his trust in me, and cease to fear concerning his family, because of the sickness of the land. If ye love me, keep my commandments; and the sickness of the land shall redound to your glory."
12178,"i had an interview this morning wi mr farr i received a telegram from we met","Alma 56:41",0.302734179,21,1895-01-01,"Alma","And it came to pass that again, when the light of the morning came we saw the Lamanites upon us, and we did flee before them."
12236,"mr dooly who informed us that men in the east were trying to injure our credit","Alma 56:35",0.302470068,9,1895-03-01,"Alma","And it came to pass that when they had been informed by their spies, they came forth with their army and marched against us."
12146,"at am my wife amp son returned at oclock from having had an enjoyable visit i","Alma 8:1",0.302370441,30,1897-11-01,"Alma","And now it came to pass that Alma returned from the land of Gideon, after having taught the people of Gideon many things which cannot be written, having established the order of the church, according as he had before done in the land of Zarahemla, yea, he returned to his own house at Zarahemla to rest himself from the labors which he had performed."
12177,"yet without satisfactory results the remains having been put into as good a condition as possible","D&C 111:11",0.301725402,22,1898-09-01,"Doctrine and Covenants","Therefore, be ye as wise as serpents and yet without sin; and I will order all things for your good, as fast as ye are able to receive them. Amen."
12208,"day and observed thanks giving day a general holiday fri i went to the office this","Mosiah 18:23",0.301632066,14,1897-11-01,"Mosiah","And he commanded them that they should observe the sabbath day, and keep it holy, and also every day they should give thanks to the Lord their God."
12148,"opinion of experts this terminate his mission he is not sensible at this time the attack","D&C 71:3",0.30085616,29,1898-08-01,"Doctrine and Covenants","Verily this is a mission for a season, which I give unto you."
12189,"i also wrote amp a letter i met in the morning wi the board of the","Omni 1:9",0.300447089,18,1895-02-01,"Omni","Now I, Chemish, write what few things I write, in the same book with my brother; for behold, I saw the last which he wrote, that he wrote it with his own hand; and he wrote it in the day that he delivered them unto me. And after this manner we keep the records, for it is according to the commandments of our fathers. And I make an end."
12244,"returned to miles figure i received a letter from to his amp one to we received","D&C 76:74",0.300062125,7,1895-03-01,"Doctrine and Covenants","Who received not the testimony of Jesus in the flesh, but afterwards received it."
12146,"this afternoon amp evening thur at the office this morning and attended my meeting at the","Alma 34:21",0.299773124,30,1897-11-01,"Alma","Cry unto him in your houses, yea, over all your household, both morning, mid-day, and evening."
12178,"administerd to her but she was bloated to a terrible extent wife of died at oclock","Ether 8:11",0.299508795,21,1895-01-01,"Ether","And now Omer was a friend to Akish; wherefore, when Jared had sent for Akish, the daughter of Jared danced before him that she pleased him, insomuch that he desired her to wife. And it came to pass that he said unto Jared: Give her unto me to wife."
12197,"pres cannon mins sang o come let us sing benediction by we took dinner at bro","Alma 26:8",0.299470859,17,1897-11-01,"Alma","Blessed be the name of our God; let us sing to his praise, yea, let us give thanks to his holy name, for he doth work righteousness forever."
12208,"some brandy elder got off at and arranged for our carriges to meet us at the","D&C 76:100",0.298904973,14,1897-11-01,"Doctrine and Covenants","These are they who say they are some of one and some of another--some of Christ and some of John, and some of Moses, and some of Elias, and some of Esaias, and some of Isaiah, and some of Enoch;"
12148,"and all the congregation came and shook hands wi us we had an excellent time we","Hel. 9:14",0.298885238,29,1898-08-01,"Helaman","We ran and came to the place of the judgment-seat, and when we saw all things even as Nephi had testified, we were astonished insomuch that we fell to the earth; and when we were recovered from our astonishment, behold they cast us into prison."
12197,"stake followed by bp of scipio ward pres spoke minutes and i followed for mints amp","Mosiah 23:30",0.298369527,17,1897-11-01,"Mosiah","Now the armies of the Lamanites, which had followed after the people of king Limhi, had been lost in the wilderness for many days."
12165,"the salt lake stake presidency and undertaker took charge of the body and the procession","3 Ne. 12:13",0.297726844,25,1898-09-01,"3 Nephi","Verily, verily, I say unto you, I give unto you to be the salt of the earth; but if the salt shall lose its savor wherewith shall the earth be salted? The salt shall be thenceforth good for nothing, but to be cast out and to be trodden under foot of men."
12167,"sent it wi one from is quite poorly i met wi just returned from the east","D&C 44:1",0.297655256,24,1895-01-01,"Doctrine and Covenants","Behold, thus saith the Lord unto you my servants, it is expedient in me that the elders of my church should be called together, from the east and from the west, and from the north and from the south, by letter or some other way."
12148,"was very sudden suppressed urine the cause his advanced age against him this caused much excitement","Alma 1:23",0.297560359,29,1898-08-01,"Alma","Now this was in the second year of the reign of Alma, and it was a cause of much affliction to the church; yea, it was the cause of much trial with the church."
12146,"at home to day amp looked about the premises sun at home all day taking my","D&C 30:4",0.29654962,30,1897-11-01,"Doctrine and Covenants","And your home shall be at your father's house, until I give unto you further commandments. And you shall attend to the ministry in the church, and before the world, and in the regions round about. Amen."
12177,"time the body was in a condition that notwithstanding all was done to make the face","D&C 84:28",0.296229984,22,1898-09-01,"Doctrine and Covenants","For he was baptized while he was yet in his childhood, and was ordained by the angel of God at the time he was eight days old unto this power, to overthrow the kingdom of the Jews, and to make straight the way of the Lord before the face of his people, to prepare them for the coming of the Lord, in whose hand is given all power."
12197,"amp c prayer by bp sang come we that love the lord pres hinckley reported the","D&C 138:24",0.296185432,17,1897-11-01,"Doctrine and Covenants","Their countenances shone, and the radiance from the presence of the Lord rested upon them, and they sang praises unto his holy name."
